10.66,10.8,10.72,10.72,10.77,10.77,10.84,10.96,10.78,10.49,10.04,9.98,9.5,9.5
0.003981071705534973,0.0016982436524617442,0.001584893192461114,0.0011481536214968829,0.0006606934480075957,0.0004073802778041126,0.00005011872336272725,0.0001148153621496883,0.00006606934480075965,0.00006918309709189363,0.00007244359600749906,0.000020417379446695274,7.585775750291836e-6,7.413102413009177e-7
0.0007943282347242813,0.0005495408738576248,0.0005495408738576248,0.00028840315031266055,0.0001445439770745928,0.00016595869074375615,0.0001148153621496883,0,0,0,0,0,0,0
-0.35,-0.61,-0.46,-0.55,-0.68,-0.62,0,-1.63,-1.63,-1.55,-1.73,-1.82,-2,-2
-1.47,-1.52,-1.53,-1.65,-1.73,-1.74,-1.79,0,0,0,0,0,0,0
